Designator,Mid X,Mid Y,Rotation,Layer
C1,-2.6,-3.237076,0.0,top
J1,8.0,0.04,270.0,top
J2,-8.0,0.04,90.0,top
LED1,0.0,0.0,0.0,bottom
R1,-5.2,5.24,0.0,top
R2,5.2,-5.16,180.0,top
R3,5.2,5.24,180.0,top
R4,-5.2,-5.16,0.0,top
R5,2.69,3.24,0.0,top
U1,0.0,0.04,270.0,top
